h,impulse,response,median,lower,upper,model,irf,version,mean
27,Main,consumption,-0.0404693514228853,-0.296773898556646,0.219973393033383,classical_fd,-0.119745980602398,Replication,-0.0458536287915471
27,Main,hours_worked,0.0511208312603822,-0.146330996912337,0.232798190356728,classical_fd,0.0238105490493529,Replication,0.0465792701430219
27,Main,inflation,0.00866036804732672,-0.00956068881465426,0.0280248428365962,classical_fd,0.00680426977007161,Replication,0.00944701728102428
27,Main,interest,0.0167888506211517,-0.0123269038836085,0.0460744941526277,classical_fd,0.0156086826543631,Replication,0.0172036096084079
27,Main,investment,-0.0588951605535126,-0.704132898247561,0.58034304892313,classical_fd,-0.136479718951669,Replication,-0.0656849636925193
27,Main,labor_share,0.0229208597840695,-0.038288813578529,0.0874200973884848,classical_fd,0.020242755604936,Replication,0.0245251392747
27,Main,output,-0.0516882204841286,-0.431355374138425,0.337651474659137,classical_fd,-0.119292819993373,Replication,-0.0522903493326504
27,Main,productivity,-0.106034483945262,-0.336844999313448,0.0946635800045546,classical_fd,-0.156197410989436,Replication,-0.109672925827368
27,Main,unemployment,0.0131699367229565,-0.0570295213426414,0.087957157442074,classical_fd,0.0264272791881311,Replication,0.0159295294583042
28,Main,TFP,-0.0327247062539768,-0.244382714257413,0.181918107027963,classical_fd,-0.0714008185039234,Replication,-0.0336746400469313
28,Main,consumption,-0.0449362051586752,-0.310336082608651,0.221577485026735,classical_fd,-0.122536348847959,Replication,-0.0500474375104596
28,Main,hours_worked,0.0483099733485927,-0.151511208930418,0.232860394642122,classical_fd,0.0217675191956951,Replication,0.0426225276726213
28,Main,inflation,0.00766493114121491,-0.0105329763820754,0.0272755542206573,classical_fd,0.00572608248210619,Replication,0.00829413223193643
28,Main,interest,0.0162331308440522,-0.0140854686627151,0.0464201524411214,classical_fd,0.0146271978690177,Replication,0.0163159171327942
28,Main,investment,-0.0760154472081561,-0.729389756853535,0.580434274846265,classical_fd,-0.14346856604579,Replication,-0.0806341649611052
28,Main,labor_share,0.0218653289732373,-0.0392488648353939,0.0836507153963936,classical_fd,0.0191566758690387,Replication,0.0219923692390548
28,Main,output,-0.0565441136147804,-0.443775353852711,0.341780442997198,classical_fd,-0.12202786220336,Replication,-0.0570385106401759
28,Main,productivity,-0.108135495354689,-0.342840260494226,0.0935748699086569,classical_fd,-0.157870183849818,Replication,-0.111315049670444
28,Main,unemployment,0.0143206064241778,-0.0509871322011967,0.0896779285670843,classical_fd,0.0276233844249006,Replication,0.0185595803189975
29,Main,TFP,-0.0387853943943601,-0.254687796049246,0.180194022152158,classical_fd,-0.0760827301659978,Replication,-0.0397096056805324
29,Main,consumption,-0.0470894304367994,-0.3246907009769,0.224384033851651,classical_fd,-0.124766129402592,Replication,-0.0537710587492182
29,Main,hours_worked,0.0455476202149168,-0.158519596570974,0.233532290922998,classical_fd,0.020487714034028,Replication,0.0394719743023797
29,Main,inflation,0.00672207404849062,-0.0112077240622904,0.0265581095675903,classical_fd,0.00473516916730503,Replication,0.0072046867111193
29,Main,interest,0.0155813732204763,-0.0157263926012065,0.046491991911731,classical_fd,0.0136886577937092,Replication,0.0154348281922096
29,Main,investment,-0.084079630543863,-0.74158424401107,0.57543773532942,classical_fd,-0.147155826878869,Replication,-0.092294817282877
29,Main,labor_share,0.0200039957631599,-0.0416672145860983,0.0799555865280604,classical_fd,0.0181193208280087,Replication,0.0195784728726034
29,Main,output,-0.0607887952678026,-0.458184573171489,0.353648253024671,classical_fd,-0.12390451911964,Replication,-0.0609959262553334
29,Main,productivity,-0.107150368663949,-0.345409826470037,0.0987385872896623,classical_fd,-0.159366139482642,Replication,-0.112962889519715
29,Main,unemployment,0.0151949270739794,-0.0481147041331702,0.0899966550598776,classical_fd,0.0283303910654766,Replication,0.0206754511548245
30,Main,TFP,-0.0436813436976811,-0.262730878457461,0.178225681709433,classical_fd,-0.0803822979061203,Replication,-0.0454484012736765
30,Main,consumption,-0.0509150076685739,-0.335161522942636,0.227243278942997,classical_fd,-0.126471252119705,Replication,-0.0570481278858837
30,Main,hours_worked,0.045466677128623,-0.164650360621604,0.234884978351889,classical_fd,0.0198868165382579,Replication,0.0370583256326
30,Main,inflation,0.00558048698102195,-0.0121311183835393,0.0254394109842132,classical_fd,0.00382847610958197,Replication,0.00617693352789258
30,Main,interest,0.0150940920755125,-0.0170998687603456,0.0457993019578747,classical_fd,0.0128004179895389,Replication,0.014567500476985
30,Main,investment,-0.0875524075229217,-0.756873807080686,0.586291494918676,classical_fd,-0.148071998029825,Replication,-0.101073123200596
30,Main,labor_share,0.0160103975800749,-0.0426690550943355,0.0774930947070586,classical_fd,0.0172050303623508,Replication,0.0173381148149085
30,Main,output,-0.0645815339666721,-0.471861611971249,0.365881827250453,classical_fd,-0.125025533264989,Replication,-0.0642319887922926
30,Main,productivity,-0.108238908819953,-0.350742760392975,0.106483743588838,classical_fd,-0.160728930793684,Replication,-0.114626975349498
30,Main,unemployment,0.018049656838922,-0.04547444412441,0.0901920554733277,classical_fd,0.0285988852496602,Replication,0.0223210444660587
31,Main,TFP,-0.0497161563385405,-0.272428063534728,0.176006142629951,classical_fd,-0.0842798829201888,Replication,-0.0508517575301026
31,Main,consumption,-0.0543882593941172,-0.341059376457951,0.233552265689587,classical_fd,-0.127688848785711,Replication,-0.0598998357279289
31,Main,hours_worked,0.0466300876682586,-0.171863689083054,0.24159084877844,classical_fd,0.0198838931819609,Replication,0.0353215351331354
31,Main,inflation,0.00471137937312067,-0.0131841372692199,0.023893393956905,classical_fd,0.00300285843485599,Replication,0.00520986935760012
31,Main,interest,0.0145594790898964,-0.0184778971306303,0.0456536715405408,classical_fd,0.0119674412996062,Replication,0.0137204851052683
31,Main,investment,-0.101567193088211,-0.768263385017266,0.606943807650388,classical_fd,-0.146684575955412,Replication,-0.107302226461144
31,Main,labor_share,0.015010959891202,-0.0429687300584024,0.0746257466098536,classical_fd,0.0164649839896747,Replication,0.0153077503982257
31,Main,output,-0.0655966366546455,-0.486256504200825,0.379511671505228,classical_fd,-0.125483476090462,Replication,-0.0668013794752116
31,Main,productivity,-0.110266659251275,-0.354635472565869,0.1083967338833,classical_fd,-0.161987655992767,Replication,-0.116307367688918
31,Main,unemployment,0.0187518020064891,-0.0437763816905003,0.0928747672910499,classical_fd,0.0284786006068035,Replication,0.0235354483372769
32,Main,TFP,-0.0549517810882796,-0.280563692792862,0.176176376283413,classical_fd,-0.0877692628620867,Replication,-0.0558953986188393
32,Main,consumption,-0.0581729237717019,-0.349720177637667,0.240770706762863,classical_fd,-0.128456862822512,Replication,-0.0623454862009637
32,Main,hours_worked,0.0454246225971149,-0.178755849267204,0.246595484090809,classical_fd,0.0204005337682253,Replication,0.0342077406809354
32,Main,inflation,0.0038219422800662,-0.0142163925510236,0.0235215562859371,classical_fd,0.00225509076966919,Replication,0.00430310928653301
32,Main,interest,0.0135140838463511,-0.0199494629300992,0.0456444600667138,classical_fd,0.0111926225745391,Replication,0.0128997925753779
32,Main,investment,-0.102758169340241,-0.786693525583277,0.629667342686662,classical_fd,-0.143410209356725,Replication,-0.111263800621321
32,Main,labor_share,0.014313304698093,-0.0445631243228258,0.0720551791532439,classical_fd,0.0159318834185225,Replication,0.0135106606252532
32,Main,output,-0.0620166463627201,-0.499692393414906,0.393059937379923,classical_fd,-0.125363217803098,Replication,-0.0687490221325506
32,Main,productivity,-0.110912961053013,-0.361804388378327,0.105847828501392,classical_fd,-0.163160892591236,Replication,-0.117998194022526
32,Main,unemployment,0.0194673879618995,-0.0427745407835258,0.0932439088774164,classical_fd,0.0280182427355524,Replication,0.0243540441278006
33,Main,TFP,-0.0603819024636339,-0.284293220746932,0.174603118617366,classical_fd,-0.090853770922613,Replication,-0.0605658389204867
33,Main,consumption,-0.0594697602225764,-0.358968793945873,0.244618315398446,classical_fd,-0.128813761005729,Replication,-0.0644032269851625
33,Main,hours_worked,0.0448649801181472,-0.184607368905371,0.25412427074216,classical_fd,0.021360473649958,Replication,0.0336667232446546
33,Main,inflation,0.00316728442267955,-0.0153281800151695,0.023152958173889,classical_fd,0.00158180983393507,Replication,0.00345664266198783
33,Main,interest,0.0124721043459095,-0.0216545351385726,0.0452427969269289,classical_fd,0.0104770713723129,Replication,0.0121108462840036
33,Main,investment,-0.0951301541705843,-0.815524963135032,0.646376590167137,classical_fd,-0.138623185731462,Replication,-0.113204813050683
33,Main,labor_share,0.0142738989500024,-0.0470826836112432,0.0697121997554223,classical_fd,0.0156236392911102,Replication,0.0119604852620999
33,Main,output,-0.0619616229242534,-0.512826626749207,0.406732727609075,classical_fd,-0.124743592653803,Replication,-0.0701140046493845
33,Main,productivity,-0.111784486216542,-0.366876555602652,0.103839558445171,classical_fd,-0.164259490536109,Replication,-0.119690513404567
33,Main,unemployment,0.0193631804093737,-0.0422425586128652,0.0939724549545796,classical_fd,0.0272653505168668,Replication,0.0248096739969085
34,Main,TFP,-0.0644314871314438,-0.291821107950021,0.177926106038393,classical_fd,-0.0935434124114144,Replication,-0.0648572261239494
34,Main,consumption,-0.0608059721147944,-0.367941612502533,0.248197347079159,classical_fd,-0.128798221733618,Replication,-0.0660907234682629
34,Main,hours_worked,0.0464522808231373,-0.195063740415339,0.261551955956726,classical_fd,0.0226897151143051,Replication,0.0336500932825094
34,Main,inflation,0.00250778809702538,-0.0159764199082126,0.0225599729893398,classical_fd,0.000979449862278211,Replication,0.0026705716937257
34,Main,interest,0.0115310886544235,-0.0228104835338982,0.0451990363892779,classical_fd,0.00982038398557783,Replication,0.011358398388984
34,Main,investment,-0.0984440756302066,-0.844100543139741,0.655544415974455,classical_fd,-0.132660652122824,Replication,-0.113349310474081
34,Main,labor_share,0.0142800601083032,-0.0493741596469951,0.0683371628827203,classical_fd,0.0155462952364509,Replication,0.0106636124951334
34,Main,output,-0.0596593923467554,-0.528866191240228,0.417818890090006,classical_fd,-0.123698306833975,Replication,-0.0709323715532707
34,Main,productivity,-0.113884479626988,-0.368580085618841,0.106659859775067,classical_fd,-0.165288512236867,Replication,-0.121373993533497
34,Main,unemployment,0.0204398863009356,-0.0424471840997694,0.0946861636601586,classical_fd,0.0262660678092284,Replication,0.0249336157164162
35,Main,TFP,-0.0694709033136352,-0.302590798820046,0.176668374536611,classical_fd,-0.0958527862123411,Replication,-0.0687690859372279
35,Main,consumption,-0.0610538784063815,-0.378758851186662,0.254117961172217,classical_fd,-0.12844875732582,Replication,-0.0674256593729808
35,Main,hours_worked,0.0478207209354907,-0.204340880528376,0.27027290110371,classical_fd,0.0243170400700121,Replication,0.034110216881677
35,Main,inflation,0.00176391042873441,-0.0166774107297337,0.021766464761683,classical_fd,0.000444202761438416,Replication,0.00194487946041934
35,Main,interest,0.0107255477930597,-0.0244401283479563,0.045511742612976,classical_fd,0.00922091516802583,Replication,0.0106464526585152
35,Main,investment,-0.0976738770928847,-0.867974942922202,0.670293839818937,classical_fd,-0.125825384107273,Replication,-0.111905802077105
35,Main,labor_share,0.0139603377717211,-0.0510671368742959,0.0678356260246529,classical_fd,0.0156963975631323,Replication,0.0096207858754939
35,Main,output,-0.0570455487797626,-0.538345605080437,0.437346085015873,classical_fd,-0.122296254178192,Replication,-0.0712388806043501
35,Main,productivity,-0.112283551421961,-0.372976266781019,0.110507470490514,classical_fd,-0.166248623803984,Replication,-0.123037811486349
35,Main,unemployment,0.020629151553073,-0.0434732213109513,0.09593295019018,classical_fd,0.0250648004373378,Replication,0.0247562585710052
36,Main,TFP,-0.0735572114978005,-0.309366439815932,0.17475976923121,classical_fd,-0.0977996219676997,Replication,-0.0723047806885531
36,Main,consumption,-0.0615583811040533,-0.384362498284683,0.262181407445096,classical_fd,-0.127803277665609,Replication,-0.0684260307004657
36,Main,hours_worked,0.0475375710728347,-0.212291078864479,0.281488013053196,classical_fd,0.0261747565540419,Replication,0.0349997797081553
36,Main,inflation,0.00117229934523611,-0.0173154151150758,0.0210692628709842,classical_fd,-2.79854423941619e-05,Replication,0.00127925862873578
36,Main,interest,0.0102168111747685,-0.0260344963706736,0.045891925081772,classical_fd,0.00867604756475257,Replication,0.00997821720110705
36,Main,investment,-0.0925739390865235,-0.879908367364631,0.70738112842827,classical_fd,-0.118387009373569,Replication,-0.109071156570489
36,Main,labor_share,0.0128968339926555,-0.0528910986000287,0.0666325383644915,classical_fd,0.0160629742048117,Replication,0.00882820133153716
36,Main,output,-0.0578261384452776,-0.550805308260079,0.454227531089378,classical_fd,-0.120601443187193,Replication,-0.0710679134472619
36,Main,productivity,-0.110670982865626,-0.374623595148331,0.113520154127796,classical_fd,-0.167137154574139,Replication,-0.124671088331404
36,Main,unemployment,0.0198118189127358,-0.0453224496225153,0.0960381334974883,classical_fd,0.0237037895985786,Replication,0.0243074680785689
37,Main,TFP,-0.0782310364561256,-0.318235045378136,0.175225499671989,classical_fd,-0.0994037590376488,Replication,-0.0754704926012624
37,Main,consumption,-0.064623674940709,-0.393080800165057,0.269437508469623,classical_fd,-0.126898626989193,Replication,-0.0691102473738777
37,Main,hours_worked,0.0460850140011196,-0.220244588238374,0.29225893218066,classical_fd,0.0281995209330561,Replication,0.0362718317224406
37,Main,inflation,0.000601625599639468,-0.0184283202249086,0.0202308551438999,classical_fd,-0.000441383131948029,Replication,0.000673005506698331
37,Main,interest,0.00951124133460532,-0.0273357760292101,0.0465935174939375,classical_fd,0.00818245101414188,Replication,0.00935609435081132
37,Main,investment,-0.0853998764608426,-0.90348987813626,0.746368887047558,classical_fd,-0.110582493818872,Replication,-0.105032018039487
37,Main,labor_share,0.0125938560996175,-0.0537447660471349,0.0664737929204397,classical_fd,0.0166292380584473,Replication,0.00827830779151761
37,Main,output,-0.0580248720311425,-0.574140215300272,0.46331009164762,classical_fd,-0.118672727487966,Replication,-0.0704537635205324
37,Main,productivity,-0.111101744518529,-0.381323848574367,0.114004534948298,classical_fd,-0.167948964892168,Replication,-0.12626307880036
